name,time,value
t(5)w1,97,0.31647578
t(5)w1,98,0.31365755
t(5)w1,99,0.43258956
t(5)w1,100,0
t(5)w1,101,1
t(5)w2,0,0.4554902
t(5)w2,1,0.5421284
t(5)w2,2,0.4192009
t(5)w2,3,0.54410326
t(5)w2,4,0.57240915
t(5)w2,5,0.6632503
t(5)w2,6,0.68788147
t(5)w2,7,0.2143055
t(5)w2,8,0.2859583
t(5)w2,9,0.54651195
t(5)w2,10,0.5198698
t(5)w2,11,0.6373368
t(5)w2,12,0.6035544
t(5)w2,13,0.5963233
t(5)w2,14,0.33441502
t(5)w2,15,0.24483909
t(5)w2,16,0.18929441
t(5)w2,17,0.49007055
t(5)w2,18,0.3958804
t(5)w2,19,0.41854382
t(5)w2,20,0.5537003
t(5)w2,21,0.48165086
t(5)w2,22,0.45132083
t(5)w2,23,0.47652334
t(5)w2,24,0.41454905
t(5)w2,25,0.25691548
t(5)w2,26,0.51702565
t(5)w2,27,0.5349064
t(5)w2,28,0.3563502
t(5)w2,29,0.3776977
t(5)w2,30,0.33076173
t(5)w2,31,0.2654351
t(5)w2,32,0.4332389
t(5)w2,33,0.55252975
t(5)w2,34,0.51326114
t(5)w2,35,0.3590424
t(5)w2,36,0.27475598
t(5)w2,37,0.337121
t(5)w2,38,0.46741694
t(5)w2,39,0.42352822
t(5)w2,40,0.42352822
t(5)w2,41,0.42352822
t(5)w2,42,0.42352822
t(5)w2,43,0.42352822
t(5)w2,44,0.42352822
t(5)w2,45,0.6418029
t(5)w2,46,0.53004336
t(5)w2,47,0.6760383
t(5)w2,48,0.63452137
t(5)w2,49,0.36681274
t(5)w2,50,0.43260282
t(5)w2,51,0.28259015
t(5)w2,52,0.30525646
t(5)w2,53,0.62445664
t(5)w2,54,0.5328629
t(5)w2,55,0.4707067
t(5)w2,56,0.50583535
t(5)w2,57,0.4383651
t(5)w2,58,0.4697395
t(5)w2,59,0.51263624
t(5)w2,60,0.5
t(5)w2,61,0.56013733
t(5)w2,62,0.5828723
t(5)w2,63,0.3158459
t(5)w2,64,0.30899256
t(5)w2,65,0.28644207
t(5)w2,66,0.43290234
t(5)w2,67,0.36336914
t(5)w2,68,0.61918855
t(5)w2,69,0.28766698
t(5)w2,70,0.35070613
t(5)w2,71,0.35849985
t(5)w2,72,0.4363878
t(5)w2,73,0.48058125
t(5)w2,74,0.74794286
t(5)w2,75,0.6822365
t(5)w2,76,0.62200475
t(5)w2,77,0.4843445
t(5)w2,78,0.6220641
t(5)w2,79,0.72425646
t(5)w2,80,0.60548526
t(5)w2,81,0.48834333
t(5)w2,82,0.48682886
t(5)w2,83,0.36322093
t(5)w2,84,0.2812559
t(5)w2,85,0.45188022
t(5)w2,86,0.55217415
t(5)w2,87,0.50616103
t(5)w2,88,0.4698435
t(5)w2,89,0.47724965
t(5)w2,90,0.47702035
t(5)w2,91,0.6030988
t(5)w2,92,0.7303825
t(5)w2,93,0.39278045
t(5)w2,94,0.23174916
t(5)w2,95,0.47367996
t(5)w2,96,0.4808052
t(5)w2,97,0.28334817
t(5)w2,98,0.30193654
t(5)w2,99,0.5201149
t(5)w2,100,0
t(5)w2,101,1
t(5)w3,0,0.5139146
t(5)w3,1,0.4925208
t(5)w3,2,0.33579132
t(5)w3,3,0.46690118
t(5)w3,4,0.42432803
t(5)w3,5,0.57718354
t(5)w3,6,0.6214542
t(5)w3,7,0.23181365
t(5)w3,8,0.5148457
t(5)w3,9,0.5180887
t(5)w3,10,0.54076093
t(5)w3,11,0.6170848
t(5)w3,12,0.5831644
t(5)w3,13,0.624744
t(5)w3,14,0.40533924
t(5)w3,15,0.44267687
t(5)w3,16,0.31549135
t(5)w3,17,0.27521935
t(5)w3,18,0.29672858
t(5)w3,19,0.3813161
t(5)w3,20,0.39888632
t(5)w3,21,0.6353359
t(5)w3,22,0.4940158
t(5)w3,23,0.43136778
t(5)w3,24,0.3982369
t(5)w3,25,0.3123411
t(5)w3,26,0.24495487
t(5)w3,27,0.52039236
t(5)w3,28,0.5822376
t(5)w3,29,0.3611473
t(5)w3,30,0.34400526
t(5)w3,31,0.4784724
t(5)w3,32,0.21295136
t(5)w3,33,0.5895342
t(5)w3,34,0.46855232
t(5)w3,35,0.35149208
t(5)w3,36,0.4940629
t(5)w3,37,0.33093768
t(5)w3,38,0.47140932
t(5)w3,39,0.41890845
t(5)w3,40,0.6418029
t(5)w3,41,0.4773231
t(5)w3,42,0.51339555
t(5)w3,43,0.6632259
t(5)w3,44,0.69428265
t(5)w3,45,0.61218315
t(5)w3,46,0.6759001
t(5)w3,47,0.55176395
t(5)w3,48,0.3612032
t(5)w3,49,0.37382463
t(5)w3,50,0.34926236
t(5)w3,51,0.5180567
t(5)w3,52,0.48451918
t(5)w3,53,0.44586176
t(5)w3,54,0.51263624
t(5)w3,55,0.46029648
t(5)w3,56,0.46029648
t(5)w3,57,0.46029648
t(5)w3,58,0.46029648
t(5)w3,59,0.46029648
t(5)w3,60,0.5
t(5)w3,61,0.46029648
t(5)w3,62,0.3410462
t(5)w3,63,0.33127028
t(5)w3,64,0.2563646
t(5)w3,65,0.3310136
t(5)w3,66,0.49355373
t(5)w3,67,0.50376993
t(5)w3,68,0.45427507
t(5)w3,69,0.41812092
t(5)w3,70,0.3247777
t(5)w3,71,0.3195147
t(5)w3,72,0.3591439
t(5)w3,73,0.48130757
t(5)w3,74,0.5062175
t(5)w3,75,0.54380614
t(5)w3,76,0.6536765
t(5)w3,77,0.60516894
t(5)w3,78,0.55496764
t(5)w3,79,0.6323835
t(5)w3,80,0.3187904
t(5)w3,81,0.4871378
t(5)w3,82,0.41222718
t(5)w3,83,0.60693073
t(5)w3,84,0.62688833
t(5)w3,85,0.5744567
t(5)w3,86,0.50585604
t(5)w3,87,0.60116756
t(5)w3,88,0.5725695
t(5)w3,89,0.62119997
t(5)w3,90,0.579694
t(5)w3,91,0.44830504
t(5)w3,92,0.34770048
t(5)w3,93,0.37654245
t(5)w3,94,0.4232783
t(5)w3,95,0.47956815
t(5)w3,96,0.4882317
t(5)w3,97,0.24782664
t(5)w3,98,0.44073388
t(5)w3,99,0.49920684
t(5)w3,100,0
t(5)w3,101,1
t(5)w4,0,0.4432362
t(5)w4,1,0.41630715
t(5)w4,2,0.5214245
t(5)w4,3,0.39493915
t(5)w4,4,0.56616914
t(5)w4,5,0.47750717
t(5)w4,6,0.38158506
t(5)w4,7,0.20573665
t(5)w4,8,0.5683312
t(5)w4,9,0.3628908
t(5)w4,10,0.6350881
t(5)w4,11,0.6460739
t(5)w4,12,0.5978185
t(5)w4,13,0.5718223
t(5)w4,14,0.3956661
t(5)w4,15,0.50698817
t(5)w4,16,0.2947509
t(5)w4,17,0.18351988
t(5)w4,18,0.3562217
t(5)w4,19,0.6052514
t(5)w4,20,0.6655238
t(5)w4,21,0.6327133
t(5)w4,22,0.53630185
t(5)w4,23,0.48517907
t(5)w4,24,0.32776964
t(5)w4,25,0.38525063
t(5)w4,26,0.51617086
t(5)w4,27,0.54151696
t(5)w4,28,0.56342727
t(5)w4,29,0.61809903
t(5)w4,30,0.3542337
t(5)w4,31,0.44133165
t(5)w4,32,0.36212757
t(5)w4,33,0.43422213
t(5)w4,34,0.37012652
t(5)w4,35,0.28306037
t(5)w4,36,0.3149859
t(5)w4,37,0.6049626
t(5)w4,38,0.35394758
t(5)w4,39,0.4165255
t(5)w4,40,0.6418029
t(5)w4,41,0.4773231
t(5)w4,42,0.51339555
t(5)w4,43,0.6632259
t(5)w4,44,0.69428265
t(5)w4,45,0.61218315
t(5)w4,46,0.6759001
t(5)w4,47,0.55176395
t(5)w4,48,0.3612032
t(5)w4,49,0.37382463
t(5)w4,50,0.30402046
t(5)w4,51,0.37365654
t(5)w4,52,0.5721173
t(5)w4,53,0.47514644
t(5)w4,54,0.48655808
t(5)w4,55,0.45853433
t(5)w4,56,0.51263624
t(5)w4,57,0.5333525
t(5)w4,58,0.5333525
t(5)w4,59,0.5333525
t(5)w4,60,0.5
t(5)w4,61,0.5333525
t(5)w4,62,0.36195517
t(5)w4,63,0.34522378
t(5)w4,64,0.40328306
t(5)w4,65,0.3779595
t(5)w4,66,0.3527178
t(5)w4,67,0.41967526
t(5)w4,68,0.45665497
t(5)w4,69,0.29301107
t(5)w4,70,0.32990384
t(5)w4,71,0.3108242
t(5)w4,72,0.61266524
t(5)w4,73,0.5619415
t(5)w4,74,0.7665064
t(5)w4,75,0.53999954
t(5)w4,76,0.5763783
t(5)w4,77,0.6432691
t(5)w4,78,0.65013397
t(5)w4,79,0.65132517
t(5)w4,80,0.4946456
t(5)w4,81,0.61639196
t(5)w4,82,0.23166105
t(5)w4,83,0.2907275
t(5)w4,84,0.5293995
t(5)w4,85,0.5208949
t(5)w4,86,0.52424854
t(5)w4,87,0.5042708
t(5)w4,88,0.49393272
t(5)w4,89,0.5622183
t(5)w4,90,0.5997438
t(5)w4,91,0.613191
t(5)w4,92,0.5080856
t(5)w4,93,0.44188517
t(5)w4,94,0.5418805
t(5)w4,95,0.45445493
t(5)w4,96,0.19957712
t(5)w4,97,0.24839081
t(5)w4,98,0.33566964
t(5)w4,99,0.3635115
t(5)w4,100,0
t(5)w4,101,1
t(5)w5,0,0.44761294
t(5)w5,1,0.41309828
t(5)w5,2,0.48436397
t(5)w5,3,0.43729922
t(5)w5,4,0.29836538
t(5)w5,5,0.45143422
t(5)w5,6,0.55001086
t(5)w5,7,0.71644276
t(5)w5,8,0.5482655
t(5)w5,9,0.62617433
t(5)w5,10,0.57968724
t(5)w5,11,0.58364177
t(5)w5,12,0.59604347
t(5)w5,13,0.5951195
t(5)w5,14,0.7003581
t(5)w5,15,0.27923772
t(5)w5,16,0.4058882
t(5)w5,17,0.33892435
t(5)w5,18,0.4301614
t(5)w5,19,0.3532935
t(5)w5,20,0.49857667
t(5)w5,21,0.6252053
t(5)w5,22,0.6151837
t(5)w5,23,0.40190372
t(5)w5,24,0.28264004
t(5)w5,25,0.43541086
t(5)w5,26,0.35463715
t(5)w5,27,0.4867084
t(5)w5,28,0.3921549
t(5)w5,29,0.44727278
t(5)w5,30,0.5317032
t(5)w5,31,0.50217587
t(5)w5,32,0.44158673
t(5)w5,33,0.39840254
t(5)w5,34,0.3406481
t(5)w5,35,0.45634574
t(5)w5,36,0.38727155
t(5)w5,37,0.45108277
t(5)w5,38,0.3627733
t(5)w5,39,0.48757353
t(5)w5,40,0.6418029
t(5)w5,41,0.4773231
t(5)w5,42,0.51339555
t(5)w5,43,0.6632259
t(5)w5,44,0.69428265
t(5)w5,45,0.61218315
t(5)w5,46,0.6759001
t(5)w5,47,0.55176395
t(5)w5,48,0.3612032
t(5)w5,49,0.37382463
t(5)w5,50,0.41753152
t(5)w5,51,0.3979844
t(5)w5,52,0.3249014
t(5)w5,53,0.28723967
t(5)w5,54,0.29828224
t(5)w5,55,0.36254883
t(5)w5,56,0.5180567
t(5)w5,57,0.6103653
t(5)w5,58,0.56574273
t(5)w5,59,0.5248941
t(5)w5,60,0.49461287
t(5)w5,61,0.4743096
t(5)w5,62,0.49142358
t(5)w5,63,0.50064534
t(5)w5,64,0.46777523
t(5)w5,65,0.43997407
t(5)w5,66,0.45525903
t(5)w5,67,0.47083938
t(5)w5,68,0.49173784
t(5)w5,69,0.51263624
t(5)w5,70,0.39133406
t(5)w5,71,0.40754116
t(5)w5,72,0.57718444
t(5)w5,73,0.5100966
t(5)w5,74,0.5346912
t(5)w5,75,0.591269
t(5)w5,76,0.7145076
t(5)w5,77,0.69032574
t(5)w5,78,0.59925103
t(5)w5,79,0.58016336
t(5)w5,80,0.58302677
t(5)w5,81,0.5420282
t(5)w5,82,0.49370503
t(5)w5,83,0.5080355
t(5)w5,84,0.529911
t(5)w5,85,0.563518
t(5)w5,86,0.4829738
t(5)w5,87,0.5765346
t(5)w5,88,0.43798038
t(5)w5,89,0.5209711
t(5)w5,90,0.47771087
t(5)w5,91,0.6830384
t(5)w5,92,0.5201782
t(5)w5,93,0.41008165
t(5)w5,94,0.5298514
t(5)w5,95,0.59857786
t(5)w5,96,0.53353345
t(5)w5,97,0.31239444
t(5)w5,98,0.50030684
t(5)w5,99,0.58828115
t(5)w5,100,0
t(5)w5,101,1
t(6),0,0.5
t(6),1,0.5
t(6),2,0.5
t(6),3,0.5
t(6),4,0.5
t(6),5,0.5
t(6),6,0.5
t(6),7,0.5
t(6),8,0.5
t(6),9,0.5
t(6),10,0.5
t(6),11,0.5
t(6),12,0.5
t(6),13,0.5
t(6),14,0.5
t(6),15,0.5
t(6),16,0.5
t(6),17,0.5
t(6),18,0.5
t(6),19,0.5
t(6),20,0.5
t(6),21,0.5
t(6),22,0.5
t(6),23,0.5
t(6),24,0.5
t(6),25,0.5
t(6),26,0.5
t(6),27,0.5
t(6),28,0.5
t(6),29,0.5
t(6),30,0.5
t(6),31,0.5
t(6),32,0.5
t(6),33,0.5
t(6),34,0.5
t(6),35,0.5
t(6),36,0.5
t(6),37,0.5
t(6),38,0.5
t(6),39,0.5
t(6),40,0.5
t(6),41,0.5475
t(6),42,0.59
t(6),43,0.6275
t(6),44,0.65999997
t(6),45,0.6875
t(6),46,0.71000004
t(6),47,0.72749996
t(6),48,0.74
t(6),49,0.7475
t(6),50,0.75
t(6),51,0.7475
t(6),52,0.74
t(6),53,0.7275
t(6),54,0.71000004
t(6),55,0.6875
t(6),56,0.65999997
t(6),57,0.6275
t(6),58,0.59000003
t(6),59,0.5475
t(6),60,0.5
t(6),61,0.5
t(6),62,0.5
t(6),63,0.5
t(6),64,0.5
t(6),65,0.5
t(6),66,0.5
t(6),67,0.5
t(6),68,0.5
t(6),69,0.5
t(6),70,0.5
t(6),71,0.5
t(6),72,0.5
t(6),73,0.5
t(6),74,0.5
t(6),75,0.5
t(6),76,0.5
t(6),77,0.5
t(6),78,0.5
t(6),79,0.5
t(6),80,0.5
t(6),81,0.5
t(6),82,0.5
t(6),83,0.5
t(6),84,0.5
t(6),85,0.5
t(6),86,0.5
t(6),87,0.5
t(6),88,0.5
t(6),89,0.5
t(6),90,0.5
t(6),91,0.5
t(6),92,0.5
t(6),93,0.5
t(6),94,0.5
t(6),95,0.5
t(6),96,0.5
t(6),97,0.5
t(6),98,0.5
t(6),99,0.5
t(6),100,0
t(6),101,1
t(6)i1,0,0.42307115
t(6)i1,1,0.54517925
t(6)i1,2,0.4300744
t(6)i1,3,0.49879742
t(6)i1,4,0.48349738
t(6)i1,5,0.44248742
t(6)i1,6,0.5696424
t(6)i1,7,0.5784248
t(6)i1,8,0.6612931
t(6)i1,9,0.43891823
t(6)i1,10,0.3759597
t(6)i1,11,0.3796609
t(6)i1,12,0.4146574
t(6)i1,13,0.49416387
t(6)i1,14,0.47659206
t(6)i1,15,0.6632738
t(6)i1,16,0.47567666
t(6)i1,17,0.7452962
t(6)i1,18,0.6505821
t(6)i1,19,0.7451824
t(6)i1,20,0.31427795
t(6)i1,21,0.5561863
t(6)i1,22,0.5107901
t(6)i1,23,0.699934
t(6)i1,24,0.7178651
t(6)i1,25,0.5688559
t(6)i1,26,0.47469145
t(6)i1,27,0.34543616
t(6)i1,28,0.4431848
t(6)i1,29,0.6366728
t(6)i1,30,0.63219714
t(6)i1,31,0.55297273
t(6)i1,32,0.65862197
t(6)i1,33,0.5960702
t(6)i1,34,0.4872291
t(6)i1,35,0.6795295
t(6)i1,36,0.54844695
t(6)i1,37,0.39959145
t(6)i1,38,0.42101032
t(6)i1,39,0.63975376
t(6)i1,40,0.5
t(6)i1,41,0.4525
t(6)i1,42,0.41000003
t(6)i1,43,0.3725
t(6)i1,44,0.34000003
t(6)i1,45,0.3125
t(6)i1,46,0.28999996
t(6)i1,47,0.27250004
t(6)i1,48,0.26
t(6)i1,49,0.2525
t(6)i1,50,0.25
t(6)i1,51,0.2525
t(6)i1,52,0.26
t(6)i1,53,0.27249998
t(6)i1,54,0.28999996
t(6)i1,55,0.3125
t(6)i1,56,0.34000003
t(6)i1,57,0.3725
t(6)i1,58,0.40999997
t(6)i1,59,0.4525
t(6)i1,60,0.5
t(6)i1,61,0.59568864
t(6)i1,62,0.6655435
t(6)i1,63,0.42429173
t(6)i1,64,0.5411072
t(6)i1,65,0.7038808
t(6)i1,66,0.7105366
t(6)i1,67,0.4589212
t(6)i1,68,0.4441452
t(6)i1,69,0.50587887
t(6)i1,70,0.52862966
t(6)i1,71,0.62172514
t(6)i1,72,0.49579352
t(6)i1,73,0.26807368
t(6)i1,74,0.42467803
t(6)i1,75,0.3314315
t(6)i1,76,0.36157054
t(6)i1,77,0.42869753
t(6)i1,78,0.42171007
t(6)i1,79,0.28844362
t(6)i1,80,0.43814301
t(6)i1,81,0.4860555
t(6)i1,82,0.712982
t(6)i1,83,0.5784004
t(6)i1,84,0.49646306
t(6)i1,85,0.43820608
t(6)i1,86,0.52583396
t(6)i1,87,0.3923496
t(6)i1,88,0.44786346
t(6)i1,89,0.43812317
t(6)i1,90,0.5081935
t(6)i1,91,0.66053915
t(6)i1,92,0.6296644
t(6)i1,93,0.59826815
t(6)i1,94,0.5674447
t(6)i1,95,0.528885
t(6)i1,96,0.50249606
t(6)i1,97,0.56910807
t(6)i1,98,0.7666493
t(6)i1,99,0.5493329
t(6)i1,100,0
t(6)i1,101,1
t(6)t0,0,0.5
t(6)t0,1,0.5475
t(6)t0,2,0.59
t(6)t0,3,0.6275
t(6)t0,4,0.65999997
t(6)t0,5,0.6875
t(6)t0,6,0.71000004
t(6)t0,7,0.72749996
t(6)t0,8,0.74
t(6)t0,9,0.7475
t(6)t0,10,0.75
t(6)t0,11,0.7475
t(6)t0,12,0.74
t(6)t0,13,0.7275
t(6)t0,14,0.71000004
t(6)t0,15,0.6875
t(6)t0,16,0.65999997
t(6)t0,17,0.6275
t(6)t0,18,0.59000003
t(6)t0,19,0.5475
t(6)t0,20,0.5
t(6)t0,21,0.25546798
t(6)t0,22,0.33823538
t(6)t0,23,0.32772854
t(6)t0,24,0.45734772
t(6)t0,25,0.22566184
t(6)t0,26,0.32256538
t(6)t0,27,0.55385244
t(6)t0,28,0.2695363
t(6)t0,29,0.642185
t(6)t0,30,0.3048616
t(6)t0,31,0.34155655
t(6)t0,32,0.4296328
t(6)t0,33,0.3941651
t(6)t0,34,0.75161815
t(6)t0,35,0.68326944
t(6)t0,36,0.7127157
t(6)t0,37,0.5721647
t(6)t0,38,0.6172182
t(6)t0,39,0.59182733
t(6)t0,40,0.65762
t(6)t0,41,0.37491974
t(6)t0,42,0.26774338
t(6)t0,43,0.44140577
t(6)t0,44,0.36452568
t(6)t0,45,0.5524228
t(6)t0,46,0.51551175
t(6)t0,47,0.49429193
t(6)t0,48,0.42407432
t(6)t0,49,0.47026423
t(6)t0,50,0.5949562
t(6)t0,51,0.4420448
t(6)t0,52,0.38500854
t(6)t0,53,0.26767227
t(6)t0,54,0.29332945
t(6)t0,55,0.53255135
t(6)t0,56,0.31486392
t(6)t0,57,0.2650627
t(6)t0,58,0.40994838
t(6)t0,59,0.5103964
t(6)t0,60,0.46554682
t(6)t0,61,0.5622709
t(6)t0,62,0.48274782
t(6)t0,63,0.36875495
t(6)t0,64,0.20309468
t(6)t0,65,0.6775433
t(6)t0,66,0.20085682
t(6)t0,67,0.46723288
t(6)t0,68,0.5617802
t(6)t0,69,0.5707595
t(6)t0,70,0.617313
t(6)t0,71,0.51302946
t(6)t0,72,0.59736675
t(6)t0,73,0.54198676
t(6)t0,74,0.33077216
t(6)t0,75,0.37835962
t(6)t0,76,0.32287034
t(6)t0,77,0.17675254
t(6)t0,78,0.42054534
t(6)t0,79,0.55407375
t(6)t0,80,0.44843343
t(6)t0,81,0.50240684
t(6)t0,82,0.45919976
t(6)t0,83,0.30053383
t(6)t0,84,0.3909327
t(6)t0,85,0.38980696
t(6)t0,86,0.56004894
t(6)t0,87,0.5366429
t(6)t0,88,0.48610184
t(6)t0,89,0.46550915
t(6)t0,90,0.31568265
t(6)t0,91,0.367706
t(6)t0,92,0.38455746
t(6)t0,93,0.48708966
t(6)t0,94,0.3777387
t(6)t0,95,0.404174
t(6)t0,96,0.54279655
t(6)t0,97,0.24340613
t(6)t0,98,0.73715395
t(6)t0,99,0.6839285
t(6)t0,100,0
t(6)t0,101,1
t(6)t1,0,0.47235575
t(6)t1,1,0.58284634
t(6)t1,2,0.48332125
t(6)t1,3,0.41350383
t(6)t1,4,0.3663702
t(6)t1,5,0.22737485
t(6)t1,6,0.6367009
t(6)t1,7,0.461674
t(6)t1,8,0.3750119
t(6)t1,9,0.37138876
t(6)t1,10,0.38574734
t(6)t1,11,0.38123
t(6)t1,12,0.50916916
t(6)t1,13,0.32022375
t(6)t1,14,0.44939044
t(6)t1,15,0.54571146
t(6)t1,16,0.39331138
t(6)t1,17,0.29628256
t(6)t1,18,0.47239584
t(6)t1,19,0.45533225
t(6)t1,20,0.5
t(6)t1,21,0.5475
t(6)t1,22,0.59
t(6)t1,23,0.6275
t(6)t1,24,0.65999997
t(6)t1,25,0.6875
t(6)t1,26,0.71000004
t(6)t1,27,0.72749996
t(6)t1,28,0.74
t(6)t1,29,0.7475
t(6)t1,30,0.75
t(6)t1,31,0.7475
t(6)t1,32,0.74
t(6)t1,33,0.7275
t(6)t1,34,0.71000004
t(6)t1,35,0.6875
t(6)t1,36,0.65999997
t(6)t1,37,0.6275
t(6)t1,38,0.59000003
t(6)t1,39,0.5475
t(6)t1,40,0.5
t(6)t1,41,0.4714144
t(6)t1,42,0.47759092
t(6)t1,43,0.27763116
t(6)t1,44,0.48615697
t(6)t1,45,0.324694
t(6)t1,46,0.4320147
t(6)t1,47,0.5417902
t(6)t1,48,0.40378502
t(6)t1,49,0.42012638
t(6)t1,50,0.4773743
t(6)t1,51,0.34324884
t(6)t1,52,0.43405014
t(6)t1,53,0.644046
t(6)t1,54,0.689877
t(6)t1,55,0.5562582
t(6)t1,56,0.7091891
t(6)t1,57,0.59025997
t(6)t1,58,0.6395622
t(6)t1,59,0.7027212
t(6)t1,60,0.49367186
t(6)t1,61,0.5138476
t(6)t1,62,0.43359056
t(6)t1,63,0.43510008
t(6)t1,64,0.5847482
t(6)t1,65,0.52795506
t(6)t1,66,0.61092395
t(6)t1,67,0.44392338
t(6)t1,68,0.51100177
t(6)t1,69,0.51201516
t(6)t1,70,0.49263406
t(6)t1,71,0.68428683
t(6)t1,72,0.582221
t(6)t1,73,0.24885207
t(6)t1,74,0.42061332
t(6)t1,75,0.5439745
t(6)t1,76,0.4749299
t(6)t1,77,0.24556063
t(6)t1,78,0.41785747
t(6)t1,79,0.52702165
t(6)t1,80,0.43590215
t(6)t1,81,0.43682802
t(6)t1,82,0.3917797
t(6)t1,83,0.24312218
t(6)t1,84,0.4344788
t(6)t1,85,0.63711876
t(6)t1,86,0.49630964
t(6)t1,87,0.32670388
t(6)t1,88,0.35160705
t(6)t1,89,0.45283115
t(6)t1,90,0.65278834
t(6)t1,91,0.60228795
t(6)t1,92,0.566046
t(6)t1,93,0.6317233
t(6)t1,94,0.44133016
t(6)t1,95,0.33792055
t(6)t1,96,0.34595788
t(6)t1,97,0.3673874
t(6)t1,98,0.34364069
t(6)t1,99,0.46032467
t(6)t1,100,0
t(6)t1,101,1
t(6)t2,0,0.6112527
t(6)t2,1,0.524261
t(6)t2,2,0.6465785
t(6)t2,3,0.5340692
t(6)t2,4,0.6939838
t(6)t2,5,0.49969673
t(6)t2,6,0.31112525
t(6)t2,7,0.50501704
t(6)t2,8,0.34261718
t(6)t2,9,0.29844952
t(6)t2,10,0.6334154
t(6)t2,11,0.6177052
t(6)t2,12,0.5141193
t(6)t2,13,0.36839283
t(6)t2,14,0.41041723
t(6)t2,15,0.31606522
t(6)t2,16,0.4899972
t(6)t2,17,0.48525295
t(6)t2,18,0.55930436
t(6)t2,19,0.3559903
t(6)t2,20,0.47669503
t(6)t2,21,0.3251468
t(6)t2,22,0.3980164
t(6)t2,23,0.35299173
t(6)t2,24,0.35930055
t(6)t2,25,0.35941747
t(6)t2,26,0.4085979
t(6)t2,27,0.3617457
t(6)t2,28,0.6834502
t(6)t2,29,0.7337951
t(6)t2,30,0.5
t(6)t2,31,0.5475
t(6)t2,32,0.59
t(6)t2,33,0.6275
t(6)t2,34,0.65999997
t(6)t2,35,0.6875
t(6)t2,36,0.71000004
t(6)t2,37,0.72749996
t(6)t2,38,0.74
t(6)t2,39,0.7475
t(6)t2,40,0.75
t(6)t2,41,0.7475
t(6)t2,42,0.74
t(6)t2,43,0.7275
t(6)t2,44,0.71000004
t(6)t2,45,0.6875
t(6)t2,46,0.65999997
t(6)t2,47,0.6275
t(6)t2,48,0.59000003
t(6)t2,49,0.5475
t(6)t2,50,0.5
t(6)t2,51,0.4107982
t(6)t2,52,0.34688798
t(6)t2,53,0.50861484
t(6)t2,54,0.25163785
t(6)t2,55,0.21002217
t(6)t2,56,0.42464074
t(6)t2,57,0.33725533
t(6)t2,58,0.59712803
t(6)t2,59,0.6396124
t(6)t2,60,0.33998674
t(6)t2,61,0.33066878
t(6)t2,62,0.363951
t(6)t2,63,0.5303968
t(6)t2,64,0.7608751
t(6)t2,65,0.6813514
t(6)t2,66,0.54960644
t(6)t2,67,0.46194947
t(6)t2,68,0.730557
t(6)t2,69,0.51000863
t(6)t2,70,0.5349508
t(6)t2,71,0.6366026
t(6)t2,72,0.4275905
t(6)t2,73,0.4268954
t(6)t2,74,0.43954858
t(6)t2,75,0.44936582
t(6)t2,76,0.5058711
t(6)t2,77,0.55191416
t(6)t2,78,0.5210437
t(6)t2,79,0.55155015
t(6)t2,80,0.6327494
t(6)t2,81,0.5329285
t(6)t2,82,0.7278502
t(6)t2,83,0.30695724
t(6)t2,84,0.42261735
t(6)t2,85,0.56381917
t(6)t2,86,0.5082898
t(6)t2,87,0.3062957
t(6)t2,88,0.34802765
t(6)t2,89,0.5740508
t(6)t2,90,0.48498642
t(6)t2,91,0.37927765
t(6)t2,92,0.42046875
t(6)t2,93,0.4315215
t(6)t2,94,0.47783503
t(6)t2,95,0.5537823
t(6)t2,96,0.6904866
t(6)t2,97,0.6268938
t(6)t2,98,0.21683413
t(6)t2,99,0.45987058
t(6)t2,100,0
t(6)t2,101,1
t(6)t3,0,0.6304416
t(6)t3,1,0.3498858
t(6)t3,2,0.6359941
t(6)t3,3,0.34910426
t(6)t3,4,0.49122643
t(6)t3,5,0.58013874
t(6)t3,6,0.63673025
t(6)t3,7,0.44389585
t(6)t3,8,0.36854616
t(6)t3,9,0.4764981
t(6)t3,10,0.5841215
t(6)t3,11,0.54855025
t(6)t3,12,0.3890051
t(6)t3,13,0.46317223
t(6)t3,14,0.5861902
t(6)t3,15,0.55554676
t(6)t3,16,0.38644907
t(6)t3,17,0.570039
t(6)t3,18,0.563562
t(6)t3,19,0.40801916
t(6)t3,20,0.515655
t(6)t3,21,0.5809315
t(6)t3,22,0.65446943
t(6)t3,23,0.636352
t(6)t3,24,0.32203203
t(6)t3,25,0.51491404
t(6)t3,26,0.36410064
t(6)t3,27,0.3205194
t(6)t3,28,0.36079043
t(6)t3,29,0.5507018
t(6)t3,30,0.51987904
t(6)t3,31,0.61339
t(6)t3,32,0.38977215
t(6)t3,33,0.4409902
t(6)t3,34,0.38874665
t(6)t3,35,0.28952828
t(6)t3,36,0.53709245
t(6)t3,37,0.4998803
t(6)t3,38,0.5443909
t(6)t3,39,0.57221586
t(6)t3,40,0.3612092
t(6)t3,41,0.33857855
t(6)t3,42,0.44135603
t(6)t3,43,0.47767437
t(6)t3,44,0.5542285
t(6)t3,45,0.4144314
t(6)t3,46,0.3882736
t(6)t3,47,0.5452952
t(6)t3,48,0.6069018
t(6)t3,49,0.5903345
t(6)t3,50,0.5
t(6)t3,51,0.5475
t(6)t3,52,0.59
t(6)t3,53,0.6275
t(6)t3,54,0.65999997
